"id","sub_district_id","province_id","city_id","district_id","name"
"38810","2008","33","26","3","Lebakbarang"
"38811","2009","33","26","3","Kapundutan"
"38812","2010","33","26","3","Bantarkulon"
"38813","2011","33","26","3","Mendolo"
"38814","2001","33","26","4","Simego"
"38815","2002","33","26","4","Gumelem"
"38816","2003","33","26","4","Tlogohendro"
"38817","2004","33","26","4","Yosorejo"
"38818","2005","33","26","4","Curugmuncar"
"38819","2006","33","26","4","Songgodadi"
"38820","2007","33","26","4","Tlogopakis"
"38821","2008","33","26","4","Kasimpar"
"38822","2009","33","26","4","Kayupuring"
"38823","2001","33","26","5","Mesoyi"
"38824","2002","33","26","5","Jolotigo"
"38825","2003","33","26","5","Sengare"
"38826","2004","33","26","5","Donowangun"
"38827","2005","33","26","5","Talun"
"38828","2006","33","26","5","Banjarsari"
"38829","2007","33","26","5","Kalirejo"
"38830","2008","33","26","5","Batursari"
"38831","2009","33","26","5","Karangasem"
"38832","2010","33","26","5","Krompeng"
"38833","2001","33","26","6","Pungangan"
"38834","2002","33","26","6","Sidoharjo"
"38835","2003","33","26","6","Lemahabang"
"38836","2004","33","26","6","Rogoselo"
"38837","2005","33","26","6","Harjosari"
"38838","2006","33","26","6","Larikan"
"38839","2007","33","26","6","Sawangan"
"38840","2008","33","26","6","Dororejo"
"38841","2009","33","26","6","Randusari"
"38842","2010","33","26","6","Kutosari"
"38843","2011","33","26","6","Wringinagung"
"38844","2012","33","26","6","Kalimojosari"
"38845","2013","33","26","6","Bligorejo"
"38846","2014","33","26","6","Doro"
"38847","2001","33","26","7","Gutomo"
"38848","2002","33","26","7","Limbangan"
"38849","2003","33","26","7","Karanggondang"
"38850","2004","33","26","7","Lolong"
"38851","2005","33","26","7","Pedawang"
"38852","2006","33","26","7","Pododadi"
"38853","2007","33","26","7","Legokalong"
"38854","2008","33","26","7","Karangsari"
"38855","2009","33","26","7","Kulu"
"38856","2010","33","26","7","Banjarejo"
"38857","2011","33","26","7","Wonosari"
"38858","2012","33","26","7","Sokosari"
"38859","2013","33","26","7","Sidomukti"
"38860","2014","33","26","7","Kayugeritan"
"38861","2015","33","26","7","Kutosari"
"38862","1016","33","26","8","Kajen"
"38863","2001","33","26","8","Tambakroto"
"38864","2002","33","26","8","Kutorojo"
"38865","2003","33","26","8","Linggoasri"
"38866","2004","33","26","8","Brengkolang"
"38867","2005","33","26","8","Pringsurat"
"38868","2006","33","26","8","Sukoyoso"
"38869","2007","33","26","8","Sinangohprendeng"
"38870","2008","33","26","8","Kajongan"
"38871","2009","33","26","8","Pekiringanageng"
"38872","2010","33","26","8","Gandarum"
"38873","2011","33","26","8","Sabarwangi"
"38874","2012","33","26","8","Kalijoyo"
"38875","2013","33","26","8","Wonorejo"
"38876","2014","33","26","8","Pekiringanalit"
"38877","2015","33","26","8","Kutorejo"
"38878","2017","33","26","8","Nyamok"
"38879","2018","33","26","8","Tanjungkulon"
"38880","2019","33","26","8","Tanjungsari"
"38881","2020","33","26","8","Gejlig"
"38882","2021","33","26","8","Kebonagung"
"38883","2022","33","26","8","Sangkanjoyo"
"38884","2023","33","26","8","Salit"
"38885","2024","33","26","8","Sambiroto"
"38886","2025","33","26","8","Rowolaku"
"38887","2001","33","26","9","Windurojo"
"38888","2002","33","26","9","Ujungnegoro"
"38889","2003","33","26","9","Brondong"
"38890","2004","33","26","9","Podosari"
"38891","2005","33","26","9","Langensari"
"38892","2006","33","26","9","Jagung"
"38893","2007","33","26","9","Kwasen"
"38894","2008","33","26","9","Karyomukti"
"38895","2009","33","26","9","Kesesi"
"38896","2010","33","26","9","Srinahan"
"38897","2011","33","26","9","Kaibahan"
"38898","2012","33","26","9","Karangrejo"
"38899","2013","33","26","9","Watugajah"
"38900","2014","33","26","9","Watupayung"
"38901","2015","33","26","9","Krandon"
"38902","2016","33","26","9","Ponolawen"
"38903","2017","33","26","9","Kalimade"
"38904","2018","33","26","9","Sidomulyo"
"38905","2019","33","26","9","Sidosari"
"38906","2020","33","26","9","Mulyorejo"
"38907","2021","33","26","9","Pantirejo"
"38908","2022","33","26","9","Kwigaran"
"38909","2023","33","26","9","Sukorejo"
"38910","1017","33","26","10","Sragi"
"38911","2001","33","26","10","Ketanonageng"
"38912","2002","33","26","10","Mrican"
"38913","2003","33","26","10","Bulaksari"
"38914","2004","33","26","10","Sumubkidul"
"38915","2005","33","26","10","Kalijambe"
"38916","2006","33","26","10","Sumublor"
"38917","2007","33","26","10","Krsakageng"
"38918","2008","33","26","10","Sijeruk"
"38919","2009","33","26","10","Tegalsuruh"
"38920","2010","33","26","10","Bulakpelem"
"38921","2011","33","26","10","Gebangkerep"
"38922","2012","33","26","10","Purworejo"
"38923","2013","33","26","10","Kedungjaran"
"38924","2014","33","26","10","Klunjukan"
"38925","2015","33","26","10","Tegalontar"
"38926","2016","33","26","10","Purwodadi"
"38927","2001","33","26","11","Bukur"
"38928","2002","33","26","11","Kalipancur"
"38929","2003","33","26","11","Sumurjomblangbogo"
"38930","2004","33","26","11","Pantianom"
"38931","2005","33","26","11","Randumuktiwaren"
"38932","2006","33","26","11","Legokclile"
"38933","2007","33","26","11","Bojongwetan"
"38934","2008","33","26","11","Duwet"
"38935","2009","33","26","11","Wangandowo"
"38936","2010","33","26","11","Ketitangkidul"
"38937","2011","33","26","11","Menjangan"
"38938","2012","33","26","11","Ketitanglor"
"38939","2013","33","26","11","Rejosari"
"38940","2014","33","26","11","Bojonglor"
"38941","2015","33","26","11","Bojongminggir"
"38942","2016","33","26","11","Wiroditan"
"38943","2017","33","26","11","Kemasan"
"38944","2018","33","26","11","Jajarwayang"
"38945","2019","33","26","11","Babalanlor"
"38946","2020","33","26","11","Babalankidul"
"38947","2021","33","26","11","Karagsari"
"38948","2022","33","26","11","Sembungjambu"
"38949","2001","33","26","12","Jetakkidul"
"38950","2002","33","26","12","Sastrodirjan"
"38951","2003","33","26","12","Legokgunung"
"38952","2004","33","26","12","Galangpengampon"
"38953","2005","33","26","12","Kwagean"
"38954","2006","33","26","12","Getas"
"38955","2007","33","26","12","Rowokembu"
"38956","2008","33","26","12","Wonopringgo"
"38957","2009","33","26","12","Sampih"
"38958","2010","33","26","12","Wonorejo"
"38959","2011","33","26","12","Gondang"
"38960","2012","33","26","12","Jetaklengkong"
"38961","2013","33","26","12","Pengadentengah"
"38962","2014","33","26","12","Surobayan"
"38963","1013","33","26","13","Pekajangan"
"38964","1019","33","26","13","Kedungwuni Timur"
"38965","1020","33","26","13","Kedungwuni Barat"
"38966","2001","33","26","13","Kedungpatangewu"
"38967","2002","33","26","13","Pakisputih"
"38968","2003","33","26","13","Rowocacing"
"38969","2004","33","26","13","Langkap"
"38970","2005","33","26","13","Tosaran"
"38971","2006","33","26","13","Pajomblangan"
"38972","2007","33","26","13","Proto"
"38973","2008","33","26","13","Kwayangan"
"38974","2010","33","26","13","Podo"
"38975","2011","33","26","13","Salakbrojo"
"38976","2012","33","26","13","Ambokembang"
"38977","2014","33","26","13","Tangkiltengah"
"38978","2015","33","26","13","Karangdowo"
"38979","2016","33","26","13","Bugangan"
"38980","2017","33","26","13","Rengas"
"38981","2018","33","26","13","Tangkilkulon"
"38982","1002","33","26","14","Sapugarut"
"38983","1004","33","26","14","Bligo"
"38984","1008","33","26","14","Simbangkulon"
"38985","2001","33","26","14","Coprayan"
"38986","2003","33","26","14","Wonoyoso"
"38987","2005","33","26","14","Pakumbulan"
"38988","2006","33","26","14","Watusalam"
"38989","2007","33","26","14","Simbangwetan"
"38990","2009","33","26","14","Kertijayan"
"38991","2010","33","26","14","Paweden"
"38992","2001","33","26","15","Wuled"
"38993","2002","33","26","15","Ngalian"
"38994","2003","33","26","15","Pandanarum"
"38995","2004","33","26","15","Karanganyar"
"38996","2005","33","26","15","Silirejo"
"38997","2006","33","26","15","Pucung"
"38998","2007","33","26","15","Sidorejo"
"38999","2008","33","26","15","Samborejo"
"39000","2009","33","26","15","Tanjung"
"39001","2010","33","26","15","Pacar"
"39002","2011","33","26","15","Dadirejo"
"39003","2012","33","26","15","Karangjompo"
"39004","2013","33","26","15","Tegaldowo"
"39005","2014","33","26","15","Mulyorejo"
"39006","2015","33","26","15","Jeruksari"
"39007","2016","33","26","15","Curug"
"39008","1010","33","26","16","Gumawang"
"39009","1011","33","26","16","Kepatihan"
"39010","1012","33","26","16","Mayangan"
"39011","1013","33","26","16","Pekuncen"
"39012","1014","33","26","16","Bener"
"39013","2001","33","26","16","Kadipaten"
"39014","2002","33","26","16","Delegtukang"
"39015","2003","33","26","16","Karangjati"
"39016","2004","33","26","16","Petukangan"
"39017","2005","33","26","16","Wiradesa"
"39018","2006","33","26","16","Warukidul"
"39019","2007","33","26","16","Bondansari"
"39020","2008","33","26","16","Warulor"
"39021","2009","33","26","16","Kampil"
"39022","2015","33","26","16","Kemplong"
"39023","2016","33","26","16","Kauman"
"39024","2001","33","26","17","Mejasem"
"39025","2002","33","26","17","Wonosari"
"39026","2003","33","26","17","Tengengkulon"
"39027","2004","33","26","17","Tunjungsari"
"39028","2005","33","26","17","Pait"
"39029","2006","33","26","17","Tengengwetan"
"39030","2007","33","26","17","Rembun"
"39031","2008","33","26","17","Yosorejo"
"39032","2009","33","26","17","Siwalan"
"39033","2010","33","26","17","Boyoteluk"
"39034","2011","33","26","17","Depok"
"39035","2012","33","26","17","Blacanan"
"39036","2013","33","26","17","Blimbingwuluh"
"39037","2001","33","26","18","Logandeng"
"39038","2002","33","26","18","Jrebengkembang"
"39039","2003","33","26","18","Pagumenganmas"
"39040","2004","33","26","18","Kedungkebo"
"39041","2005","33","26","18","Kaligawe"
"39042","2006","33","26","18","Karangdadap"
"39043","2007","33","26","18","Kalilembu"
"39044","2008","33","26","18","Pangkah"
"39045","2009","33","26","18","Kebonrowopucang"
"39046","2010","33","26","18","Kebonsari"
"39047","2011","33","26","18","Pegandon"
"39048","2001","33","26","19","Pesanggrahan"
"39049","2002","33","26","19","Sijambe"
"39050","2003","33","26","19","Bebel"
"39051","2006","33","26","19","Werdi"
"39052","2007","33","26","19","Rowoyoso"
"39053","2008","33","26","19","Semut"
"39054","2009","33","26","19","Tratebang"
"39055","2010","33","26","19","Wonokertokulon"
"39056","2011","33","26","19","Wonokertowetan"
"39057","2012","33","26","19","Api-Api"
"39058","2013","33","26","19","Pecakaran"
"39059","2001","33","27","1","Plakaran"
"39060","2002","33","27","1","Mandiraja"
"39061","2003","33","27","1","Walangsanga"
"39062","2004","33","27","1","Sima"
"39063","2005","33","27","1","Moga"
"39064","2006","33","27","1","Banyumudal"
"39065","2007","33","27","1","Wangkelang"
"39066","2008","33","27","1","Kebanggan"
"39067","2009","33","27","1","Pepedan"
"39068","2010","33","27","1","Gendoang"
"39069","2001","33","27","2","Clekatakan"
"39070","2002","33","27","2","Batursari"
"39071","2003","33","27","2","Penakir"
"39072","2004","33","27","2","Gunungsari"
"39073","2005","33","27","2","Jurangmangu"
"39074","2006","33","27","2","Gambuhan"
"39075","2007","33","27","2","Karangsari"
"39076","2008","33","27","2","Nyalembeng"
"39077","2009","33","27","2","Pulosari"
"39078","2010","33","27","2","Pagenteran"
"39079","2011","33","27","2","Siremeng"
"39080","2012","33","27","2","Cikendung"
"39081","2001","33","27","3","Gombong"
"39082","2002","33","27","3","Belik"
"39083","2003","33","27","3","Gunungtiga"
"39084","2004","33","27","3","Kuta"
"39085","2005","33","27","3","Badak"
"39086","2006","33","27","3","Gunungjaya"
"39087","2007","33","27","3","Simpur"
"39088","2008","33","27","3","Mendelem"
"39089","2009","33","27","3","Beluk"
"39090","2010","33","27","3","Bulakan"
"39091","2011","33","27","3","Sikasur"
"39092","2012","33","27","3","Kalisaleh"
"39093","2001","33","27","4","Tlagasana"
"39094","2002","33","27","4","Tundagan"
"39095","2003","33","27","4","Bongas"
"39096","2004","33","27","4","Cikadu"
"39097","2005","33","27","4","Cawet"
"39098","2006","33","27","4","Medayu"
"39099","2007","33","27","4","Pagelaran"
"39100","2008","33","27","4","Bodas"
"39101","2009","33","27","4","Jojogan"
"39102","2010","33","27","4","Majalangu"
"39103","2011","33","27","4","Tambi"
"39104","2012","33","27","4","Watukumpul"
"39105","2013","33","27","4","Gapura"
"39106","2014","33","27","4","Majakerta"
"39107","2015","33","27","4","Wisnu"
"39108","2001","33","27","5","Longkeyang"
"39109","2002","33","27","5","Jatingarang"
"39110","2003","33","27","5","Gunungbatu"
"39111","2004","33","27","5","Pasir"
"39112","2005","33","27","5","Kwasen"
"39113","2006","33","27","5","Jatiroyom"
"39114","2007","33","27","5","Parunggalih"
"39115","2008","33","27","5","Payung"
"39116","2009","33","27","5","Cangak"
"39117","2010","33","27","5","Kebandungan"
"39118","2011","33","27","5","Kesesirejo"
"39119","2012","33","27","5","Babakan"
"39120","2013","33","27","5","Karangbrai"
"39121","2014","33","27","5","Jraganan"
"39122","2015","33","27","5","Kebandaran"
"39123","2016","33","27","5","Bodeh"
"39124","2017","33","27","5","Muncang"
"39125","2018","33","27","5","Kelangdepok"
"39126","2019","33","27","5","Pendowo"
"39127","2001","33","27","6","Sumurkidang"
"39128","2002","33","27","6","Wanarata"
"39129","2003","33","27","6","Pedagung"
"39130","2004","33","27","6","Suru"
"39131","2005","33","27","6","Banjarsari"
"39132","2006","33","27","6","Pegiringan"
"39133","2007","33","27","6","Karanganyar"
"39134","2008","33","27","6","Purana"
"39135","2009","33","27","6","Pabuaran"
"39136","2010","33","27","6","Sarwodadi"
"39137","2011","33","27","6","Bantarbolang"
"39138","2012","33","27","6","Sambeng"
"39139","2013","33","27","6","Glandang"
"39140","2014","33","27","6","Kuta"
"39141","2015","33","27","6","Kebon Gede"
"39142","2016","33","27","6","Paguyangan"
"39143","2017","33","27","6","Lenggerong"
"39144","2001","33","27","7","Kecepit"
"39145","2002","33","27","7","Gembyang"
"39146","2003","33","27","7","Mejagong"
"39147","2004","33","27","7","Penusupan"
"39148","2005","33","27","7","Banjaranyar"
"39149","2006","33","27","7","Randudongkal"
"39150","2007","33","27","7","Karangmoncol"
"39151","2008","33","27","7","Semingkir"
"39152","2009","33","27","7","Semaya"
"39153","2010","33","27","7","Tanahbaya"
"39154","2011","33","27","7","Lodaya"
"39155","2012","33","27","7","Rembul"
"39156","2013","33","27","7","Kreyo"
"39157","2014","33","27","7","Kalimas"
"39158","2015","33","27","7","Mangli"
"39159","2016","33","27","7","Kalitorong"
"39160","2017","33","27","7","Kejene"
"39161","2018","33","27","7","Gongseng"
"39162","1004","33","27","8","Paduraksa"
"39163","1013","33","27","8","Kebondalem"
"39164","1014","33","27","8","Bojongbata"
"39165","1015","33","27","8","Mulyoharjo"
"39166","1016","33","27","8","Pelutan"
"39167","1018","33","27","8","Sugihwaras"
"39168","1019","33","27","8","Widuri"
"39169","2001","33","27","8","Banjarmulya"
"39170","2002","33","27","8","Surajaya"
"39171","2003","33","27","8","Kramat"
"39172","2005","33","27","8","Pegongsoran"
"39173","2006","33","27","8","Sungapan"
"39174","2007","33","27","8","Saradan"
"39175","2008","33","27","8","Sewaka"
"39176","2009","33","27","8","Mengori"
"39177","2010","33","27","8","Wanamulya"
"39178","2011","33","27","8","Bojongnangka"
"39179","2012","33","27","8","Tambakrejo"
"39180","2017","33","27","8","Lawangrejo"
"39181","2020","33","27","8","Danasari"
"39182","1015","33","27","9","Wanarejan Selatan"
"39183","1016","33","27","9","Beji"
"39184","2001","33","27","9","Penggarit"
"39185","2002","33","27","9","Pener"
"39186","2003","33","27","9","Jrakah"
"39187","2004","33","27","9","Gondang"
"39188","2005","33","27","9","Sokawangi"
"39189","2006","33","27","9","Kejambon"
"39190","2007","33","27","9","Jebed Utara"
"39191","2008","33","27","9","Cibelok"
"39192","2009","33","27","9","Banjardawa"
"39193","2010","33","27","9","Banjaran"
"39194","2011","33","27","9","Sitemu"
"39195","2012","33","27","9","Pedurungan"
"39196","2013","33","27","9","Taman"
"39197","2014","33","27","9","Kaligelang"
"39198","2017","33","27","9","Kabunan"
"39199","2018","33","27","9","Asemdoyong"
"39200","2019","33","27","9","Kedungbanjar"
"39201","2020","33","27","9","Wanarejan Utara"
"39202","2021","33","27","9","Jebed Selatan"
"39203","1006","33","27","10","Petarukan"
"39204","2001","33","27","10","Kendalsari"
"39205","2002","33","27","10","Widodaren"
"39206","2003","33","27","10","Karangasem"
"39207","2004","33","27","10","Petanjungan"
"39208","2005","33","27","10","Serang"
"39209","2007","33","27","10","Kalirandu"
"39210","2008","33","27","10","Iser"
"39211","2009","33","27","10","Sirangkang"
"39212","2010","33","27","10","Pesucen"
"39213","2011","33","27","10","Temuireng"
"39214","2012","33","27","10","Panjunan"
"39215","2013","33","27","10","Kendaldoyong"
"39216","2014","33","27","10","Pegundan"
"39217","2015","33","27","10","Bulu"
"39218","2016","33","27","10","Tegalmlati"
"39219","2017","33","27","10","Loning"
"39220","2018","33","27","10","Klareyan"
