"id","district_id","province_id","city_id","name"
"5349","7","71","9","Biaro"
"5350","8","71","9","Siau Barat Utara"
"5351","9","71","9","Siau Tengah"
"5352","10","71","9","Tagulandang Selatan"
"5353","1","71","10","Tutuyan"
"5354","2","71","10","Kotabunan"
"5355","3","71","10","Nuangan"
"5356","4","71","10","Modayag"
"5357","5","71","10","Modayag Barat"
"5358","6","71","10","Motongkad"
"5359","7","71","10","Mooat"
"5360","1","71","11","Bolaang Uki"
"5361","2","71","11","Posigadan"
"5362","3","71","11","Pinolosian"
"5363","4","71","11","Pinolosian Tengah"
"5364","5","71","11","Pinolosian Timur"
"5365","6","71","11","Helumo"
"5366","7","71","11","Tomini"
"5367","1","71","71","Bunaken"
"5368","2","71","71","Tuminiting"
"5369","3","71","71","Singkil"
"5370","4","71","71","Wenang"
"5371","5","71","71","Tikala"
"5372","6","71","71","Sario"
"5373","7","71","71","Wanea"
"5374","8","71","71","Mapanget"
"5375","9","71","71","Malalayang"
"5376","10","71","71","Bunaken Kepulauan"
"5377","11","71","71","Paal Dua"
"5378","1","71","72","Lembeh Selatan"
"5379","2","71","72","Madidir"
"5380","3","71","72","Ranowulu"
"5381","4","71","72","Aertembaga"
"5382","5","71","72","Matuari"
"5383","6","71","72","Girian"
"5384","7","71","72","Maesa"
"5385","8","71","72","Lembeh Utara"
"5386","1","71","73","Tomohon Selatan"
"5387","2","71","73","Tomohon Tengah"
"5388","3","71","73","Tomohon Utara"
"5389","4","71","73","Tomohon Barat"
"5390","5","71","73","Tomohon Timur"
"5391","1","71","74","Kotamobagu Utara"
"5392","2","71","74","Kotamobagu Timur"
"5393","3","71","74","Kotamobagu Selatan"
"5394","4","71","74","Kotamobagu Barat"
"5395","1","72","1","Batui"
"5396","2","72","1","Bunta"
"5397","3","72","1","Kintom"
"5398","4","72","1","Luwuk"
"5399","5","72","1","Lamala"
"5400","6","72","1","Balantak"
"5401","7","72","1","Pagimana"
"5402","8","72","1","Bualemo"
"5403","9","72","1","Toili"
"5404","10","72","1","Masama"
"5405","11","72","1","Luwuk Timur"
"5406","12","72","1","Toili Barat"
"5407","13","72","1","Nuhon"
"5408","14","72","1","Moilong"
"5409","15","72","1","Batui Selatan"
"5410","16","72","1","Lobu"
"5411","17","72","1","Simpang Raya"
"5412","18","72","1","Balantak Selatan"
"5413","19","72","1","Balantak Utara"
"5414","20","72","1","Luwuk Selatan"
"5415","21","72","1","Luwuk Utara"
"5416","22","72","1","Mantoh"
"5417","23","72","1","Nambo"
"5418","1","72","2","Poso Kota"
"5419","2","72","2","Poso Pesisir"
"5420","3","72","2","Lage"
"5421","4","72","2","Pamona Puselemba"
"5422","5","72","2","Pamona Timur"
"5423","6","72","2","Pamona Selatan"
"5424","7","72","2","Lore Utara"
"5425","8","72","2","Lore Tengah"
"5426","9","72","2","Lore Selatan"
"5427","18","72","2","Poso Pesisir Utara"
"5428","19","72","2","Poso Pesisir Selatan"
"5429","20","72","2","Pamona Barat"
"5430","21","72","2","Poso Kota Selatan"
"5431","22","72","2","Poso Kota Utara"
"5432","23","72","2","Lore Barat"
"5433","24","72","2","Lore Timur"
"5434","25","72","2","Lore Piore"
"5435","26","72","2","Pamona Tenggara"
"5436","27","72","2","Pamona Utara"
"5437","4","72","3","Rio Pakava"
"5438","6","72","3","Dampelas"
"5439","8","72","3","Banawa"
"5440","9","72","3","Labuan"
"5441","10","72","3","Sindue"
"5442","11","72","3","Sirenja"
"5443","12","72","3","Balaesang"
"5444","14","72","3","Sojol"
"5445","18","72","3","Banawa Selatan"
"5446","19","72","3","Tanantovea"
"5447","21","72","3","Pinembani"
"5448","24","72","3","Sindue Tombusabora"
"5449","25","72","3","Sindue Tobata"
"5450","27","72","3","Banawa Tengah"
"5451","30","72","3","Sojol Utara"
"5452","31","72","3","Balaesang Tanjung"
"5453","1","72","4","Dampal Selatan"
"5454","2","72","4","Dampal Utara"
"5455","3","72","4","Dondo"
"5456","4","72","4","Basidondo"
"5457","5","72","4","Ogodeide"
"5458","6","72","4","Lampasio"
"5459","7","72","4","Baolan"
"5460","8","72","4","Galang"
"5461","9","72","4","Toli-Toli Utara"
"5462","10","72","4","Dako Pemean"
"5463","1","72","5","Momunu"
"5464","2","72","5","Lakea"
"5465","3","72","5","Bokat"
"5466","4","72","5","Bunobogu"
"5467","5","72","5","Paleleh"
"5468","6","72","5","Biau"
"5469","7","72","5","Tiloan"
"5470","8","72","5","Bukal"
"5471","9","72","5","Gadung"
"5472","10","72","5","Karamat"
"5473","11","72","5","Paleleh Barat"
"5474","5","72","6","Bungku Tengah"
"5475","6","72","6","Bungku Selatan"
"5476","7","72","6","Menui Kepulauan"
"5477","8","72","6","Bungku Barat"
"5478","9","72","6","Bumi Raya"
"5479","10","72","6","Bahodopi"
"5480","12","72","6","Wita Ponda"
"5481","15","72","6","Bungku Pesisir"
"5482","18","72","6","Bungku Timur"
"5483","3","72","7","Totikum"
"5484","4","72","7","Tinangkung"
"5485","5","72","7","Liang"
"5486","6","72","7","Bulagi"
"5487","7","72","7","Buko"
"5488","9","72","7","Bulagi Selatan"
"5489","11","72","7","Tinangkung Selatan"
"5490","15","72","7","Totikum Selatan"
"5491","16","72","7","Peling Tengah"
"5492","17","72","7","Bulagi Utara"
"5493","18","72","7","Buko Selatan"
"5494","19","72","7","Tinangkung Utara"
"5495","1","72","8","Parigi"
"5496","2","72","8","Ampibabo"
"5497","3","72","8","Tinombo"
"5498","4","72","8","Moutong"
"5499","5","72","8","Tomini"
"5500","6","72","8","Sausu"
"5501","7","72","8","Bolano Lambunu"
"5502","8","72","8","Kasimbar"
"5503","9","72","8","Torue"
"5504","10","72","8","Tinombo Selatan"
"5505","11","72","8","Parigi Selatan"
"5506","12","72","8","Mepanga"
"5507","13","72","8","Toribulu"
"5508","14","72","8","Taopa"
"5509","15","72","8","Balinggi"
"5510","16","72","8","Parigi Barat"
"5511","17","72","8","Siniu"
"5512","18","72","8","Palasa"
"5513","19","72","8","Parigi Utara"
"5514","20","72","8","Parigi Tengah"
"5515","21","72","8","Bolano"
"5516","22","72","8","Ongka Malino"
"5517","23","72","8","Sidoan"
"5518","1","72","9","Una Una"
"5519","2","72","9","Togean"
"5520","3","72","9","Walea Kepulauan"
"5521","4","72","9","Ampana Tete"
"5522","5","72","9","Ampana Kota"
"5523","6","72","9","Ulubongka"
"5524","7","72","9","Tojo Barat"
"5525","8","72","9","Tojo"
"5526","9","72","9","Walea Besar"
"5527","10","72","9","Ratolindo"
"5528","11","72","9","Batudaka"
"5529","12","72","9","Talatako"
"5530","1","72","10","Sigi Biromaru"
"5531","2","72","10","Palolo"
"5532","3","72","10","Nokilalaki"
"5533","4","72","10","Lindu"
"5534","5","72","10","Kulawi"
"5535","6","72","10","Kulawi Selatan"
"5536","7","72","10","Pipikoro"
"5537","8","72","10","Gumbasa"
"5538","9","72","10","Dolo Selatan"
"5539","10","72","10","Tanambulava"
"5540","11","72","10","Dolo Barat"
"5541","12","72","10","Dolo"
"5542","13","72","10","Kinovaro"
"5543","14","72","10","Marawola"
"5544","15","72","10","Marawola Barat"
"5545","1","72","11","Banggai"
"5546","2","72","11","Banggai Utara"
"5547","3","72","11","Bokan Kepulauan"
"5548","4","72","11","Bangkurung"
"5549","5","72","11","Labobo"
"5550","6","72","11","Banggai Selatan"
"5551","7","72","11","Banggai Tengah"
"5552","1","72","12","Petasia"
"5553","2","72","12","Petasia Timur"
"5554","3","72","12","Lembo Raya"
"5555","4","72","12","Lembo"
"5556","5","72","12","Mori Atas"
"5557","6","72","12","Mori Utara"
"5558","7","72","12","Soyo Jaya"
"5559","8","72","12","Bungku Utara"
"5560","9","72","12","Mamosalato"
"5561","10","72","12","Petasia Barat"
"5562","1","72","71","Palu Timur"
"5563","2","72","71","Palu Barat"
"5564","3","72","71","Palu Selatan"
"5565","4","72","71","Palu Utara"
"5566","5","72","71","Ulujadi"
"5567","6","72","71","Tatanga"
"5568","7","72","71","Tawaeli"
"5569","8","72","71","Mantikulore"
"5570","1","73","1","Benteng"
"5571","2","73","1","Bontoharu"
"5572","3","73","1","Bontomatene"
"5573","4","73","1","Bontomanai"
"5574","5","73","1","Bontosikuyu"
"5575","6","73","1","Pasimasunggu"
"5576","7","73","1","Pasimarannu"
"5577","8","73","1","Taka Bonerate"
"5578","9","73","1","Pasilambena"
"5579","10","73","1","Pasimasunggu Timur"
"5580","11","73","1","Buki"
"5581","1","73","2","Gantorang"
"5582","2","73","2","Ujung Bulu"
"5583","3","73","2","Bonto Bahari"
"5584","4","73","2","Bonto Tiro"
"5585","5","73","2","Herlang"
"5586","6","73","2","Kajang"
"5587","7","73","2","Bulukumpa"
"5588","8","73","2","Kindang"
"5589","9","73","2","Ujungloe"
"5590","10","73","2","Rilauale"
"5591","1","73","3","Bissappu"
"5592","2","73","3","Bantaeng"
"5593","3","73","3","Eremerasa"
"5594","4","73","3","Tompo Bulu"
"5595","5","73","3","Pajukukang"
"5596","6","73","3","Uluere"
"5597","7","73","3","Gantarang Keke"
"5598","8","73","3","Sinoa"
"5599","1","73","4","Bangkala"
"5600","2","73","4","Tamalatea"
"5601","3","73","4","Binamu"
"5602","4","73","4","Batang"
"5603","5","73","4","Kelara"
"5604","6","73","4","Bangkala Barat"
"5605","7","73","4","Bontoramba"
"5606","8","73","4","Turatea"
"5607","9","73","4","Arungkeke"
"5608","10","73","4","Rumbia"
"5609","11","73","4","Tarowang"
"5610","1","73","5","Mappakasunggu"
"5611","2","73","5","Mangarabombang"
"5612","3","73","5","Polombangkeng Selatan"
"5613","4","73","5","Polombangkeng Utara"
"5614","5","73","5","Galesong Selatan"
"5615","6","73","5","Galesong Utara"
"5616","7","73","5","Pattallassang"
"5617","8","73","5","Sanrobone"
"5618","9","73","5","Galesong"
"5619","10","73","5","Kepulauan Tanakeke"
"5620","1","73","6","Bontonompo"
"5621","2","73","6","Bajeng"
"5622","3","73","6","Tompobullu"
"5623","4","73","6","Tinggimoncong"
"5624","5","73","6","Parangloe"
"5625","6","73","6","Bontomarannu"
"5626","7","73","6","Palangga"
"5627","8","73","6","Somba Upu"
"5628","9","73","6","Bungaya"
"5629","10","73","6","Tombolopao"
"5630","11","73","6","Biringbulu"
"5631","12","73","6","Barombong"
"5632","13","73","6","Pattalasang"
"5633","14","73","6","Manuju"
"5634","15","73","6","Bontolempangang"
"5635","16","73","6","Bontonompo Selatan"
"5636","17","73","6","Parigi"
"5637","18","73","6","Bajeng Barat"
"5638","1","73","7","Sinjai Barat"
"5639","2","73","7","Sinjai Selatan"
"5640","3","73","7","Sinjai Timur"
"5641","4","73","7","Sinjai Tengah"
"5642","5","73","7","Sinjai Utara"
"5643","6","73","7","Bulupoddo"
"5644","7","73","7","Sinjai Borong"
"5645","8","73","7","Tellu Limpoe"
"5646","9","73","7","Pulau Sembilan"
"5647","1","73","8","Bontocani"
"5648","2","73","8","Kahu"
"5649","3","73","8","Kajuara"
"5650","4","73","8","Salomekko"
"5651","5","73","8","Tonra"
"5652","6","73","8","Libureng"
"5653","7","73","8","Mare"
"5654","8","73","8","Sibulue"
"5655","9","73","8","Barebbo"
"5656","10","73","8","Cina"
"5657","11","73","8","Ponre"
"5658","12","73","8","Lappariaja"
"5659","13","73","8","Lamuru"
"5660","14","73","8","Ulaweng"
"5661","15","73","8","Palakka"
"5662","16","73","8","Awangpone"
"5663","17","73","8","Tellu Siattinge"
"5664","18","73","8","Ajangale"
"5665","19","73","8","Dua Boccoe"
"5666","20","73","8","Cenrana"
"5667","21","73","8","Tanete Riattang"
"5668","22","73","8","Tanete Riattang Barat"
"5669","23","73","8","Tanete Riattang Timur"
"5670","24","73","8","Amali"
"5671","25","73","8","Tellulimpoe"
"5672","26","73","8","Bengo"
"5673","27","73","8","Patimpeng"
"5674","1","73","9","Mandai"
"5675","2","73","9","Camba"
"5676","3","73","9","Bantimurung"
"5677","4","73","9","Maros Baru"
"5678","5","73","9","Bontoa"
"5679","6","73","9","Malllawa"
"5680","7","73","9","Tanralili"
"5681","8","73","9","Marusu"
"5682","9","73","9","Simbang"
"5683","10","73","9","Cenrana"
"5684","11","73","9","Tompobulu"
"5685","12","73","9","Lau"
"5686","13","73","9","Moncong Loe"
"5687","14","73","9","Turikale"
"5688","1","73","10","Liukang Tangaya"
"5689","2","73","10","Liukang Kalmas"
"5690","3","73","10","Liukang Tupabbiring"
"5691","4","73","10","Pangkajene"
"5692","5","73","10","Balocci"
"5693","6","73","10","Bungoro"
"5694","7","73","10","Labakkang"
"5695","8","73","10","Marang"
"5696","9","73","10","Segeri"
"5697","10","73","10","Minasa Tene"
"5698","11","73","10","Mandalle"
"5699","12","73","10","Tondong Tallasa"
"5700","13","73","10","Liukang Tupabbiring Utara"
"5701","1","73","11","Tanete Riaja"
"5702","2","73","11","Tanete Rilau"
"5703","3","73","11","Barru"
"5704","4","73","11","Soppeng Riaja"
"5705","5","73","11","Mallusetasi"
"5706","6","73","11","Pujananting"
"5707","7","73","11","Balusu"
"5708","1","73","12","Marioriwawo"
"5709","2","73","12","Liliraja"
"5710","3","73","12","Lilirilau"
"5711","4","73","12","Lalabata"
"5712","5","73","12","Marioriawa"
"5713","6","73","12","Donri Donri"
"5714","7","73","12","Ganra"
"5715","8","73","12","Citta"
"5716","1","73","13","Sabangparu"
"5717","2","73","13","Pammana"
"5718","3","73","13","Takkalalla"
"5719","4","73","13","Sajoanging"
"5720","5","73","13","Majauleng"
"5721","6","73","13","Tempe"
"5722","7","73","13","Belawa"
"5723","8","73","13","Tanasitolo"
"5724","9","73","13","Maniangpajo"
"5725","10","73","13","Pitumpanua"
"5726","11","73","13","Bola"
"5727","12","73","13","Penrang"
"5728","13","73","13","Gilireng"
"5729","14","73","13","Keera"
"5730","1","73","14","Panca Lautang"
"5731","2","73","14","Tellu Limpoe"
"5732","3","73","14","Watang Pulu"
"5733","4","73","14","Baranti"
"5734","5","73","14","Panca Rijang"
"5735","6","73","14","Kulo"
"5736","7","73","14","Maritengngae"
"5737","8","73","14","Watang Sidenreng"
"5738","9","73","14","Dua Pitue"
"5739","10","73","14","Pitu Riawa"
"5740","11","73","14","Pitu Riase"
"5741","1","73","15","Matirro Sompe"
"5742","2","73","15","Suppa"
"5743","3","73","15","Mattiro Bulu"
"5744","4","73","15","Watang Sawito"
"5745","5","73","15","Patampanua"
"5746","6","73","15","Duampanua"
"5747","7","73","15","Lembang"
"5748","8","73","15","Cempa"
"5749","9","73","15","Tiroang"
"5750","10","73","15","Lanrisang"
"5751","11","73","15","Paleteang"
"5752","12","73","15","Batu Lappa"
"5753","1","73","16","Maiwa"
"5754","2","73","16","Enrekang"
"5755","3","73","16","Baraka"
"5756","4","73","16","Anggeraja"
"5757","5","73","16","Alla"
"5758","6","73","16","Bungin"
"5759","7","73","16","Cendana"
"5760","8","73","16","Curio"
"5761","9","73","16","Malua"
"5762","10","73","16","Buntu Batu"
"5763","11","73","16","Masalle"
"5764","12","73","16","Baroko"
"5765","1","73","17","Basse Sangtempe"
"5766","2","73","17","Larompong"
"5767","3","73","17","Suli"
"5768","4","73","17","Bajo"
"5769","5","73","17","Bua Ponrang"
"5770","6","73","17","Walenrang"
"5771","7","73","17","Belopa"
"5772","8","73","17","Bua"
"5773","9","73","17","Lamasi"
"5774","10","73","17","Larompong Selatan"
"5775","11","73","17","Ponrang"
"5776","12","73","17","Latimojong"
"5777","13","73","17","Kamanre"
"5778","14","73","17","Belopa Utara"
"5779","15","73","17","Walenrang Barat"
"5780","16","73","17","Walenrang Utara"
"5781","17","73","17","Walenrang Timur"
"5782","18","73","17","Lamasi Timur"
"5783","19","73","17","Suli Barat"
"5784","20","73","17","Bajo Barat"
"5785","21","73","17","Ponrang Selatan"
"5786","22","73","17","Basse Sangtempe Utara"
"5787","1","73","18","Saluputi"
"5788","2","73","18","Bittuang"
"5789","3","73","18","Bonggakaradeng"
"5790","5","73","18","Makale"
"5791","9","73","18","Simbuang"
"5792","11","73","18","Rantetayo"
"5793","12","73","18","Mengkendek"
"5794","13","73","18","Sangalla"
"5795","19","73","18","Gandangbatu Sillanan"
"5796","20","73","18","Rembon"
"5797","27","73","18","Makale Utara"
"5798","28","73","18","Mappak"
"5799","29","73","18","Makale Selatan"
"5800","31","73","18","Masanda"
"5801","33","73","18","Sangalla Selatan"
"5802","34","73","18","Sangalla Utara"
"5803","35","73","18","Malimbong Balepe"
"5804","37","73","18","Rano"
"5805","38","73","18","Kurra"
"5806","1","73","22","Malangke"
"5807","2","73","22","Bone Bone"
"5808","3","73","22","Masamba"
"5809","4","73","22","Sabbang"
"5810","5","73","22","Limbong"
"5811","6","73","22","Sukamaju"
"5812","7","73","22","Seko"
"5813","8","73","22","Malangke Barat"
"5814","9","73","22","Rampi"
"5815","10","73","22","Mappedeceng"
"5816","11","73","22","Baebunta"
"5817","12","73","22","Tana Lili"
"5818","13","73","22","Sukamaju Selatan"
"5819","14","73","22","Baebunta Selatan"
"5820","15","73","22","Sabbang Selatan"
"5821","1","73","24","Mangkutana"
"5822","2","73","24","Nuha"
"5823","3","73","24","Towuti"
"5824","4","73","24","Malili"
"5825","5","73","24","Angkona"
"5826","6","73","24","Wotu"
"5827","7","73","24","Burau"
"5828","8","73","24","Tomoni"
"5829","9","73","24","Tomoni Timur"
"5830","10","73","24","Kalaena"
"5831","11","73","24","Wasuponda"
"5832","1","73","26","Rantepao"
"5833","2","73","26","Sesean"
"5834","3","73","26","Nanggala"
"5835","4","73","26","Rindingallo"
"5836","5","73","26","Buntao"
"5837","6","73","26","Sa'dan"
"5838","7","73","26","Sanggalangi"
"5839","8","73","26","Sopai"
"5840","9","73","26","Tikala"
"5841","10","73","26","Balusu"
"5842","11","73","26","Tallunglipu"
"5843","12","73","26","Dende' Piongan Napo"
"5844","13","73","26","Buntu Pepasan"
"5845","14","73","26","Baruppu"
"5846","15","73","26","Kesu"
"5847","16","73","26","Tondon"
"5848","17","73","26","Bangkelekila"
"5849","18","73","26","Rantebua"
"5850","19","73","26","Sesean Suloara"
"5851","20","73","26","Kapala Pitu"
"5852","21","73","26","Awan Rante Karua"
"5853","1","73","71","Mariso"
"5854","2","73","71","Mamajang"
"5855","3","73","71","Makassar"
"5856","4","73","71","Ujung Pandang"
"5857","5","73","71","Wajo"
"5858","6","73","71","Bontoala"
"5859","7","73","71","Tallo"
"5860","8","73","71","Ujung Tanah"
"5861","9","73","71","Panakkukang"
"5862","10","73","71","Tamalate"
"5863","11","73","71","Biringkanaya"
"5864","12","73","71","Manggala"
"5865","13","73","71","Rappocini"
"5866","14","73","71","Tamalanrea"
"5867","15","73","71","Kepulauan Sangkarrang"
"5868","1","73","72","Bacukiki"
"5869","2","73","72","Ujung"
"5870","3","73","72","Soreang"
"5871","4","73","72","Bacukiki Barat"
"5872","1","73","73","Wara"
"5873","2","73","73","Wara Utara"
"5874","3","73","73","Wara Selatan"
"5875","4","73","73","Telluwanua"
"5876","5","73","73","Wara Timur"
"5877","6","73","73","Wara Barat"
"5878","7","73","73","Sendana"
"5879","8","73","73","Mungkajang"
"5880","9","73","73","Bara"
"5881","1","74","1","Wundulako"
"5882","4","74","1","Kolaka"
"5883","7","74","1","Pomalaa"
"5884","8","74","1","Watubangga"
"5885","10","74","1","Wolo"
"5886","12","74","1","Baula"
"5887","14","74","1","Latambaga"
"5888","18","74","1","Tanggetada"
"5889","20","74","1","Samaturu"
"5890","24","74","1","Toari"
"5891","25","74","1","Polinggona"
"5892","27","74","1","Iwoimendaa"
"5893","1","74","2","Lambuya"
"5894","2","74","2","Unaaha"
"5895","3","74","2","Wawotobi"
"5896","4","74","2","Pondidaha"
"5897","5","74","2","Sampara"
"5898","10","74","2","Abuki"
"5899","11","74","2","Soropia"
"5900","15","74","2","Tongauna"
"5901","16","74","2","Latoma"
"5902","17","74","2","Puriala"
"5903","18","74","2","Uepai"
"5904","19","74","2","Wonggeduku"
"5905","20","74","2","Besulutu"
"5906","21","74","2","Bondoala"
"5907","23","74","2","Routa"
"5908","24","74","2","Anggaberi"
"5909","25","74","2","Meluhu"
"5910","28","74","2","Amonggedo"
"5911","31","74","2","Asinua"
"5912","32","74","2","Konawe"
"5913","33","74","2","Kapoiala"
"5914","36","74","2","Lalonggasumeeto"
"5915","37","74","2","Onembute"
"5916","38","74","2","Padangguni"
"5917","39","74","2","Morosi"
"5918","40","74","2","Anggalomoare"
"5919","41","74","2","Wonggeduku Barat"
"5920","6","74","3","Napabalano"
"5921","7","74","3","Maligano"
"5922","13","74","3","Wakorumba Selatan"
"5923","14","74","3","Lasalepa"
"5924","15","74","3","Batalaiwaru"
"5925","16","74","3","Katobu"
"5926","17","74","3","Duruka"
"5927","18","74","3","Lohia"
"5928","19","74","3","Watopute"
"5929","20","74","3","Kontunaga"
"5930","23","74","3","Kabangka"
"5931","24","74","3","Kabawo"
"5932","25","74","3","Parigi"
"5933","26","74","3","Bone"
"5934","27","74","3","Tongkuno"
"5935","28","74","3","Pasir Putih"
"5936","30","74","3","Kontu Kowuna"
"5937","31","74","3","Marobo"
"5938","32","74","3","Tongkuno Selatan"
"5939","33","74","3","Pasi Kolaga"
"5940","34","74","3","Batukara"
"5941","37","74","3","Towea"
"5942","11","74","4","Pasarwajo"
"5943","22","74","4","Kapontori"
"5944","23","74","4","Lasalimu"
"5945","24","74","4","Lasalimu Selatan"
"5946","27","74","4","Siotapina"
"5947","28","74","4","Wolowa"
"5948","29","74","4","Wabula"
"5949","1","74","5","Tinanggea"
"5950","2","74","5","Angata"
"5951","3","74","5","Andoolo"
"5952","4","74","5","Palangga"
"5953","5","74","5","Landono"
"5954","6","74","5","Lainea"
"5955","7","74","5","Konda"
"5956","8","74","5","Ranomeeto"
"5957","9","74","5","Kolono"
"5958","10","74","5","Moramo"
"5959","11","74","5","Laonti"
"5960","12","74","5","Lalembuu"
"5961","13","74","5","Benua"
"5962","14","74","5","Palangga Selatan"
"5963","15","74","5","Mowila"
"5964","16","74","5","Moramo Utara"
"5965","17","74","5","Buke"
"5966","18","74","5","Wolasi"
"5967","19","74","5","Laeya"
"5968","20","74","5","Baito"
"5969","21","74","5","Basala"
"5970","22","74","5","Ranomeeto Barat"
"5971","23","74","5","Kolono Timur"
"5972","24","74","5","Sabulakoa"
"5973","25","74","5","Andoolo Barat"
"5974","1","74","6","Poleang"
"5975","2","74","6","Poleang Timur"
"5976","3","74","6","Rarowatu"
"5977","4","74","6","Rumbia"
"5978","5","74","6","Kabaena"
"5979","6","74","6","Kabaena Timur"
"5980","7","74","6","Poleang Barat"
"5981","8","74","6","Mata Oleo"
"5982","9","74","6","Rarowatu Utara"
"5983","10","74","6","Poleang Utara"
"5984","11","74","6","Poleang Selatan"
"5985","12","74","6","Poleang Tenggara"
"5986","13","74","6","Kabaena Selatan"
"5987","14","74","6","Kabaena Barat"
"5988","15","74","6","Kabaena Utara"
"5989","16","74","6","Kabaena Tengah"
"5990","17","74","6","Kep. Masaloka Raya"
"5991","18","74","6","Rumbia Tengah"
"5992","19","74","6","Poleang Tengah"
"5993","20","74","6","Tontonunu"
"5994","21","74","6","Lantari Jaya"
"5995","22","74","6","Mata Usu"
"5996","1","74","7","Wangi-Wangi"
"5997","2","74","7","Kaledupa"
"5998","3","74","7","Tomia"
"5999","4","74","7","Binongko"
"6000","5","74","7","Wangi Wangi Selatan"
"6001","6","74","7","Kaledupa Selatan"
"6002","7","74","7","Tomia Timur"
"6003","8","74","7","Togo Binongko"
"6004","1","74","8","Lasusua"
"6005","2","74","8","Pakue"
"6006","3","74","8","Batu Putih"
"6007","4","74","8","Rante Angin"
"6008","5","74","8","Kodeoha"
"6009","6","74","8","Ngapa"
"6010","7","74","8","Wawo"
"6011","8","74","8","Lambai"
"6012","9","74","8","Watunohu"
"6013","10","74","8","Pakue Tengah"
"6014","11","74","8","Pakue Utara"
"6015","12","74","8","Porehu"
"6016","13","74","8","Katoi"
"6017","14","74","8","Tiwu"
"6018","15","74","8","Tolala"
"6019","1","74","9","Asera"
"6020","2","74","9","Wiwirano"
"6021","3","74","9","Langgikima"
"6022","4","74","9","Molawe"
"6023","5","74","9","Lasolo"
"6024","6","74","9","Lembo"
"6025","7","74","9","Sawa"
"6026","8","74","9","Oheo"
"6027","9","74","9","Andowia"
"6028","10","74","9","Motui"
"6029","11","74","9","Wawolesea"
"6030","12","74","9","Lasolo Kepulauan"
"6031","13","74","9","Landawe"
"6032","1","74","10","Kulisusu"
"6033","2","74","10","Kambowa"
"6034","3","74","10","Bonegunu"
"6035","4","74","10","Kulisusu Barat"
"6036","5","74","10","Kulisusu Utara"
"6037","6","74","10","Wakorumba Utara"
"6038","1","74","11","Tirawuta"
"6039","2","74","11","Loea"
"6040","3","74","11","Ladongi"
"6041","4","74","11","Poli Polia"
"6042","5","74","11","Lambandia"
"6043","6","74","11","Lalolae"
"6044","7","74","11","Mowewe"
"6045","8","74","11","Uluiwoi"
"6046","9","74","11","Tinondo"
"6047","10","74","11","Aere"
"6048","11","74","11","Ueesi"
"6049","12","74","11","Dangia"
"6050","1","74","12","Wawonii Barat"
"6051","2","74","12","Wawonii Utara"
"6052","3","74","12","Wawonii Timur Laut"
"6053","4","74","12","Wawonii Timur"
"6054","5","74","12","Wawonii Tenggara"
"6055","6","74","12","Wawonii Selatan"
"6056","7","74","12","Wawonii Tengah"
"6057","1","74","13","Sawerigadi"
"6058","2","74","13","Barangka"
"6059","3","74","13","Lawa"
"6060","4","74","13","Wadaga"
"6061","5","74","13","Tiworo Selatan"
"6062","6","74","13","Maginti"
"6063","7","74","13","Tiworo Tengah"
"6064","8","74","13","Tiworo Utara"
"6065","9","74","13","Tiworo Kepulauan"
"6066","10","74","13","Kusambi"
"6067","11","74","13","Napano Kusambi"
"6068","1","74","14","Lakudo"
"6069","2","74","14","Mawasangka Timur"
"6070","3","74","14","Mawasangka Tengah"
"6071","4","74","14","Mawasangka"
"6072","5","74","14","Talaga Raya"
"6073","6","74","14","Gu"
"6074","7","74","14","Sangia Wambulu"
"6075","1","74","15","Batauga"
"6076","2","74","15","Sampolawa"
"6077","3","74","15","Lapandewa"
"6078","4","74","15","Batu Atas"
"6079","5","74","15","Siompu Barat"
"6080","6","74","15","Siompu"
"6081","7","74","15","Kadatua"
"6082","1","74","71","Mandonga"
"6083","2","74","71","Kendari"
"6084","3","74","71","Baruga"
"6085","4","74","71","Poasia"
"6086","5","74","71","Kendari Barat"
"6087","6","74","71","Abeli"
"6088","7","74","71","Wua-Wua"
"6089","8","74","71","Kadia"
"6090","9","74","71","Puuwatu"
"6091","10","74","71","Kambu"
"6092","11","74","71","Nambo"
"6093","1","74","72","Betoambari"
"6094","2","74","72","Wolio"
"6095","3","74","72","Sorawolio"
"6096","4","74","72","Bungi"
"6097","5","74","72","Kokalukuna"
"6098","6","74","72","Murhum"
"6099","7","74","72","Lea-Lea"
"6100","8","74","72","Batupoaro"
"6101","1","75","1","Limboto"
"6102","2","75","1","Telaga"
"6103","3","75","1","Batudaa"
"6104","4","75","1","Tibawa"
"6105","5","75","1","Batudaa Pantai"
"6106","9","75","1","Boliyohuto"
"6107","10","75","1","Telaga Biru"
"6108","11","75","1","Bongomeme"
"6109","13","75","1","Tolangohula"
"6110","14","75","1","Mootilango"
"6111","16","75","1","Pulubala"
"6112","17","75","1","Limboto Barat"
"6113","18","75","1","Tilango"
"6114","19","75","1","Tabongo"
"6115","20","75","1","Biluhu"
"6116","21","75","1","Asparaga"
"6117","22","75","1","Talaga Jaya"
"6118","23","75","1","Bilato"
"6119","24","75","1","Dungaliyo"
"6120","1","75","2","Paguyaman"
"6121","2","75","2","Wonosari"
"6122","3","75","2","Dulupi"
"6123","4","75","2","Tilamuta"
"6124","5","75","2","Mananggu"
"6125","6","75","2","Botumoita"
"6126","7","75","2","Paguyaman Pantai"
